suite,case_id,backend,status,result,expected,elapsed_sec,error_type,error_message,tags,source
real,144,coso,solved,15,15,0.115551,,,set;partition,problems/real/corpus.json
real,144,asp,unsolved,,15,0.103871,BaselineUnsupportedError,ASP baseline translator does not support partition.,set;partition,problems/real/corpus.json
real,144,essence,unsolved,1,15,0.616067,WrongAnswer,"expected 15, got 1",set;partition,problems/real/corpus.json
real,145,wfomc,solved,59049,59049,0.279734,,,set;composition,problems/real/corpus.json
real,145,propositionalwfomc,error,,59049,0.637278,GanakError,ganak exited with code 255,set;composition,problems/real/corpus.json
real,145,coso,solved,59049,59049,0.124372,,,set;composition,problems/real/corpus.json
real,145,asp,unsolved,0,59049,0.114640,WrongAnswer,"expected 59049, got 0",set;composition,problems/real/corpus.json
real,145,essence,unsolved,55980,59049,94.410079,WrongAnswer,"expected 59049, got 55980",set;composition,problems/real/corpus.json
real,146,wfomc,solved,371043400,371043400,0.427119,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,146,propositionalwfomc,error,,371043400,22.443225,GanakError,ganak exited with code 255,set;choose;intersection;size constraint,problems/real/corpus.json
real,146,coso,solved,371043400,371043400,1.008384,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,146,asp,unsolved,,371043400,100.103758,TimeoutError,Timed out after 100.000s,set;choose;intersection;size constraint,problems/real/corpus.json
real,146,essence,unsolved,,371043400,100.077321,TimeoutError,Timed out after 100.000s,set;choose;intersection;size constraint,problems/real/corpus.json
real,147,wfomc,solved,33800,33800,1.053548,,,set;choose_replace_permute;tuple;intersection;size constraint,problems/real/corpus.json
real,147,propositionalwfomc,error,,33800,3.151928,GanakError,ganak exited with code 255,set;choose_replace_permute;tuple;intersection;size constraint,problems/real/corpus.json
real,147,coso,solved,33800,33800,0.281155,,,set;choose_replace_permute;tuple;intersection;size constraint,problems/real/corpus.json
real,147,asp,solved,33800,33800,0.233602,,,set;choose_replace_permute;tuple;intersection;size constraint,problems/real/corpus.json
real,147,essence,solved,33800,33800,2.818315,,,set;choose_replace_permute;tuple;intersection;size constraint,problems/real/corpus.json
real,148,wfomc,solved,29700,29700,0.906394,,,over partitioned sets,problems/real/corpus.json
real,148,propositionalwfomc,error,,29700,4.139495,GanakError,ganak exited with code 255,over partitioned sets,problems/real/corpus.json
real,148,coso,solved,29700,29700,3.619755,,,over partitioned sets,problems/real/corpus.json
real,148,asp,unsolved,0,29700,0.283350,WrongAnswer,"expected 29700, got 0",over partitioned sets,problems/real/corpus.json
real,148,essence,unsolved,,29700,0.511756,RuntimeError,Error:,over partitioned sets,problems/real/corpus.json
real,149,wfomc,solved,2880,2880,0.409610,,,set;circle;pred;succ,problems/real/corpus.json
real,149,propositionalwfomc,error,,2880,2.594813,GanakError,ganak exited with code 255,set;circle;pred;succ,problems/real/corpus.json
real,149,coso,error,,2880,0.157268,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;pred;succ,problems/real/corpus.json
real,149,asp,unsolved,,2880,0.131747,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;pred;succ,problems/real/corpus.json
real,149,essence,unsolved,,2880,0.142114,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;pred;succ,problems/real/corpus.json
real,151,wfomc,solved,180,180,1.267175,,,set;choose;multiple choosing;subset;or constraint,problems/real/corpus.json
real,151,propositionalwfomc,error,,180,2.959576,GanakError,ganak exited with code 255,set;choose;multiple choosing;subset;or constraint,problems/real/corpus.json
real,151,coso,error,,180,0.225767,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (president, vice_president).",set;choose;multiple choosing;subset;or constraint,problems/real/corpus.json
real,151,asp,unsolved,,180,0.215745,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (president, vice_president).",set;choose;multiple choosing;subset;or constraint,problems/real/corpus.json
real,151,essence,unsolved,,180,0.212418,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (president, vice_president).",set;choose;multiple choosing;subset;or constraint,problems/real/corpus.json
real,152,wfomc,solved,36,36,0.246153,,,set;choose;size constraint,problems/real/corpus.json
real,152,propositionalwfomc,error,,36,0.233890,GanakError,ganak exited with code 255,set;choose;size constraint,problems/real/corpus.json
real,152,coso,wrong,255,36,0.182165,WrongAnswer,"expected 36, got 255",set;choose;size constraint,problems/real/corpus.json
real,152,asp,unsolved,255,36,0.181215,WrongAnswer,"expected 36, got 255",set;choose;size constraint,problems/real/corpus.json
real,152,essence,unsolved,255,36,12.206852,WrongAnswer,"expected 36, got 255",set;choose;size constraint,problems/real/corpus.json
real,153,wfomc,solved,8,8,0.237224,,,set;partition,problems/real/corpus.json
real,153,propositionalwfomc,error,,8,0.221945,GanakError,ganak exited with code 255,set;partition,problems/real/corpus.json
real,153,coso,solved,8,8,0.123709,,,set;partition,problems/real/corpus.json
real,153,asp,unsolved,,8,0.106713,BaselineUnsupportedError,ASP baseline translator does not support partition.,set;partition,problems/real/corpus.json
real,153,essence,unsolved,1,8,0.629359,WrongAnswer,"expected 8, got 1",set;partition,problems/real/corpus.json
real,154,wfomc,solved,12,12,0.197857,,,circle;reflection,problems/real/corpus.json
real,154,propositionalwfomc,error,,12,0.211561,GanakError,ganak exited with code 255,circle;reflection,problems/real/corpus.json
real,154,coso,error,,12,0.126630,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,154,asp,unsolved,,12,0.103540,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,154,essence,unsolved,,12,0.112824,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,155,wfomc,solved,40320,40320,0.199554,,,set;circle,problems/real/corpus.json
real,155,propositionalwfomc,error,,40320,0.288692,GanakError,ganak exited with code 255,set;circle,problems/real/corpus.json
real,155,coso,error,,40320,0.123327,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,155,asp,unsolved,,40320,0.104443,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,155,essence,unsolved,,40320,0.102551,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,156,wfomc,solved,62,62,0.291011,,,set;composition;none_empty,problems/real/corpus.json
real,156,propositionalwfomc,error,,62,0.331017,GanakError,ganak exited with code 255,set;composition;none_empty,problems/real/corpus.json
real,156,coso,solved,62,62,0.171581,,,set;composition;none_empty,problems/real/corpus.json
real,156,asp,unsolved,0,62,0.166283,WrongAnswer,"expected 62, got 0",set;composition;none_empty,problems/real/corpus.json
real,156,essence,unsolved,,62,0.411238,RuntimeError,Error:,set;composition;none_empty,problems/real/corpus.json
real,157,wfomc,solved,156,156,0.358333,,,set;choose;not constraint;subset,problems/real/corpus.json
real,157,propositionalwfomc,error,,156,0.587848,GanakError,ganak exited with code 255,set;choose;not constraint;subset,problems/real/corpus.json
real,157,coso,solved,156,156,0.210095,,,set;choose;not constraint;subset,problems/real/corpus.json
real,157,asp,solved,156,156,0.180780,,,set;choose;not constraint;subset,problems/real/corpus.json
real,157,essence,solved,156,156,2.796419,,,set;choose;not constraint;subset,problems/real/corpus.json
real,158,wfomc,solved,125,125,0.265463,,,set;choose_replace_permute;tuple,problems/real/corpus.json
real,158,propositionalwfomc,error,,125,0.426199,GanakError,ganak exited with code 255,set;choose_replace_permute;tuple,problems/real/corpus.json
real,158,coso,solved,125,125,0.127471,,,set;choose_replace_permute;tuple,problems/real/corpus.json
real,158,asp,solved,125,125,0.119371,,,set;choose_replace_permute;tuple,problems/real/corpus.json
real,158,essence,solved,125,125,0.722674,,,set;choose_replace_permute;tuple,problems/real/corpus.json
real,160,wfomc,solved,49,49,3.042512,,,set;choose;multiple choosing;subset;or constraint,problems/real/corpus.json
real,160,propositionalwfomc,error,,49,1.052489,GanakError,ganak exited with code 255,set;choose;multiple choosing;subset;or constraint,problems/real/corpus.json
real,160,coso,wrong,0,49,3.248494,WrongAnswer,"expected 49, got 0",set;choose;multiple choosing;subset;or constraint,problems/real/corpus.json
real,160,asp,solved,49,49,0.368699,,,set;choose;multiple choosing;subset;or constraint,problems/real/corpus.json
real,160,essence,unsolved,,49,6.227686,RuntimeError,Conjure did not produce model000001.solutions,set;choose;multiple choosing;subset;or constraint,problems/real/corpus.json
real,161,wfomc,solved,864,864,1.722843,,,set;composition;index;in,problems/real/corpus.json
real,161,propositionalwfomc,error,,864,4.158294,GanakError,ganak exited with code 255,set;composition;index;in,problems/real/corpus.json
real,161,coso,solved,864,864,8.495889,,,set;composition;index;in,problems/real/corpus.json
real,161,asp,unsolved,0,864,0.342218,WrongAnswer,"expected 864, got 0",set;composition;index;in,problems/real/corpus.json
real,161,essence,unsolved,,864,0.585085,RuntimeError,Error:,set;composition;index;in,problems/real/corpus.json
real,162,wfomc,solved,56,56,0.234027,,,set;choose,problems/real/corpus.json
real,162,propositionalwfomc,error,,56,0.218482,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,162,coso,solved,56,56,0.121622,,,set;choose,problems/real/corpus.json
real,162,asp,solved,56,56,0.110030,,,set;choose,problems/real/corpus.json
real,162,essence,solved,56,56,1.533521,,,set;choose,problems/real/corpus.json
real,163,wfomc,solved,3003,3003,0.235935,,,set;choose,problems/real/corpus.json
real,163,propositionalwfomc,error,,3003,0.263893,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,163,coso,solved,3003,3003,0.136245,,,set;choose,problems/real/corpus.json
real,163,asp,solved,3003,3003,0.526358,,,set;choose,problems/real/corpus.json
real,163,essence,solved,3003,3003,4.890406,,,set;choose,problems/real/corpus.json
real,164,wfomc,solved,968,968,0.278844,,,set;composition;index;size constraint,problems/real/corpus.json
real,164,propositionalwfomc,error,,968,0.424243,GanakError,ganak exited with code 255,set;composition;index;size constraint,problems/real/corpus.json
real,164,coso,error,,968,0.184208,CoSoEncodingError,"CoSo backend supports size constraints on the target, target/property intersections, target differences, and target parts.",set;composition;index;size constraint,problems/real/corpus.json
real,164,asp,unsolved,,968,0.157409,CoSoEncodingError,"CoSo backend supports size constraints on the target, target/property intersections, target differences, and target parts.",set;composition;index;size constraint,problems/real/corpus.json
real,164,essence,unsolved,,968,0.148509,CoSoEncodingError,"CoSo backend supports size constraints on the target, target/property intersections, target differences, and target parts.",set;composition;index;size constraint,problems/real/corpus.json
real,165,wfomc,solved,7,7,0.400228,,,bag;choose,problems/real/corpus.json
real,165,propositionalwfomc,error,,7,0.412565,GanakError,ganak exited with code 255,bag;choose,problems/real/corpus.json
real,165,coso,solved,7,7,0.124067,,,bag;choose,problems/real/corpus.json
real,165,asp,solved,7,7,0.111509,,,bag;choose,problems/real/corpus.json
real,165,essence,solved,7,7,1.179307,,,bag;choose,problems/real/corpus.json
real,166,wfomc,solved,58500,58500,0.547798,,,set;choose_permute;tuple;multiple choosing,problems/real/corpus.json
real,166,propositionalwfomc,error,,58500,8.879248,GanakError,ganak exited with code 255,set;choose_permute;tuple;multiple choosing,problems/real/corpus.json
real,166,coso,solved,58500,58500,0.153682,,,set;choose_permute;tuple;multiple choosing,problems/real/corpus.json
real,166,asp,solved,58500,58500,0.177883,,,set;choose_permute;tuple;multiple choosing,problems/real/corpus.json
real,166,essence,solved,58500,58500,5.554885,,,set;choose_permute;tuple;multiple choosing,problems/real/corpus.json
real,167,wfomc,solved,48048,48048,0.291897,,,set;choose;multiple choosing,problems/real/corpus.json
real,167,propositionalwfomc,error,,48048,0.870549,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,167,coso,error,,48048,0.129586,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (goalie, regulars).",set;choose;multiple choosing,problems/real/corpus.json
real,167,asp,unsolved,,48048,0.119613,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (goalie, regulars).",set;choose;multiple choosing,problems/real/corpus.json
real,167,essence,unsolved,,48048,0.118915,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (goalie, regulars).",set;choose;multiple choosing,problems/real/corpus.json
real,168,wfomc,solved,12,12,0.502272,,,set;choose;multiple choosing;tuple;difference;subset,problems/real/corpus.json
real,168,propositionalwfomc,error,,12,0.894638,GanakError,ganak exited with code 255,set;choose;multiple choosing;tuple;difference;subset,problems/real/corpus.json
real,168,coso,error,,12,0.170571,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (back_seats, driver_seat).",set;choose;multiple choosing;tuple;difference;subset,problems/real/corpus.json
